investment_id;user_id;basket_name;investment_amount
2636;1502;BIG INDEX Global;4984.0
2637;1503;Technology stars of value;15449.0
2638;1503;Swedish fintech;4414.0
2639;1503;Super software;8828.0
2640;1503;Growth Rockets;15449.0
2641;1504;Basic materials World;20090.0
2642;1504;Global utilities;18000.0
2643;1504;Well traded stocks;16000.0
2644;1504;Austria blended companies;14000.0
2645;1504;Renewable energy world;10620.0
2646;1504;Food world 5;5000.0
2647;1505;Global utilities;10923.0
2648;1505;Basic materials World;7282.0
2649;1505;Renewable energy world;7282.0
2650;1505;Swedish climbers;3641.0
2651;1505;Australia tech index;7282.0
2652;1506;Techs seeking value upgrade;9729.0
2653;1506;Pers Superblend my best choice;6486.0
2654;1506;Growth Rockets;6486.0
2655;1506;MooseBit explosion;4864.5
2656;1506;Energy well performance;4864.5
2657;1507;Technology stars of value;14952.0
2658;1507;Global healthcare;9968.0
2659;1507;Renewable energy world ALL;7476.0
2660;1507;Basic materials World;4984.0
2661;1507;Consumer Global INDEX;12460.0
2662;1508;Australia tech index;8168.0
2663;1508;BIG INDEX Global;6126.0
2664;1508;Growth Rockets;6126.0
2665;1508;Swedish climbers;4084.0
2666;1508;Global healthcare;4084.0
2667;1508;Renewable energy world ALL;4084.0
2668;1508;World Software companies;4084.0
2669;1508;Global utilities;4084.0
2670;1509;Global utilities;16626.0
2671;1509;Basic materials World;11084.0
2672;1509;Food world 5;8313.0
2673;1509;Real estate Europe;5542.0
2674;1509;Swedish paper positive EBITDA;5542.0
2675;1509;Consumer Global INDEX;8313.0
2676;1510;Global utilities;8355.0
2677;1510;Food world 5;6962.5
2678;1510;Basic materials World;5570.0
2679;1510;Australian Health;6962.5
2680;1511;Swedish mibile tech adjusted;9132.0
2681;1511;Pers 13;6088.0
2682;1511;Swedish fintech;4566.0
2683;1511;Swedish mobile tech smallcap;7610.0
2684;1512;Blockchain and crypto;4854.0
2685;1512;Pers 13;4854.0
2686;1512;Renewable energy world;4854.0
2687;1512;Swedish mibile tech adjusted;4854.0
2688;1512;Energy well performance;4854.0
2689;1513;Global utilities;16336.0
2690;1513;Basic materials World;8168.0
2691;1513;Well traded stocks;8168.0
2692;1513;Food world 5;8168.0
2693;1514;Technology stars of value;6916.0
2694;1514;Growth Rockets;5928.0
2695;1514;Healtcare Global valuers;3952.0
2696;1514;Blockchain and crypto;2964.0
2697;1515;Global utilities;23367.0
2698;1515;Basic materials World;15578.0
2699;1515;Food world 7;15578.0
2700;1515;Food Sweden;7789.0
2701;1515;Danish beer;7789.0
2702;1515;Real estate Europe;7789.0
2703;1516;Technology stars of value;8107.5
2704;1516;Pers Superblend my best choice;6486.0
2705;1516;Growth Rockets;4864.5
2706;1516;Finnish tech;4864.5
2707;1516;Super software;3243.0
2708;1516;Australia tech index;3243.0
2709;1516;BIG INDEX Global;1621.5
2710;1516;Swedish fintech;0.0
2711;1517;Software Americas, small comp;6630.0
2712;1517;Swedish fintech;5304.0
2713;1517;Blockchain and crypto;5304.0
2714;1517;IT Services EUu;4243.2
2715;1517;Pers 14;5038.8
2716;1518;Global utilities;22420.0
2717;1518;Basic materials World;17936.0
2718;1518;Renewable energy world ALL;13452.0
2719;1518;Austria blended companies;13452.0
2720;1518;Financial World  nu funds;11650.4
2721;1518;Consumer Global INDEX;10761.6
2722;1519;Technology stars of value;24227.0
2723;1519;Healtcare Global valuers;20766.0
2724;1519;Financial stars;13844.0
2725;1519;MooseBit explosion;10383.0
2726;1520;Well traded with profit margin;57672.0
2727;1520;Energy well performance;28836.0
2728;1520;WTF II;28836.0
2729;1520;Renewable energy world ALL;28836.0
2730;1521;Technology stars of value;7412.5
2731;1521;Growth Rockets;5930.0
2732;1521;BIG INDEX Global;4447.5
2733;1521;Australia tech index;4447.5
2734;1521;Renewable energy world ALL;7412.5
2735;1522;Global utilities;16212.0
2736;1522;Basic materials World;10808.0
2737;1522;Food world 5;10808.0
2738;1522;Austria blended companies;16212.0
2739;1523;Growth Rockets;18785.0
2740;1523;Techs seeking value upgrade;11271.0
2741;1523;Renewable energy world ALL;15028.0
2742;1523;Swedish mobile tech smallcap;15028.0
2743;1523;Global healthcare I;15028.0
2744;1524;Energy well performance;13782.0
2745;1524;Swedish fintech;9188.0
2746;1524;Renewable energy world;9188.0
2747;1524;Swedish mibile tech adjusted;13782.0
2748;1525;Global utilities;15232.5
2749;1525;Basic materials World;12186.0
2750;1525;Well traded stocks;9139.5
2751;1525;Food world 5;6093.0
2752;1525;Real estate Europe;6093.0
2753;1525;Consumer Global INDEX;6093.0
2754;1525;Austria blended companies;6093.0
2755;1526;Basic materials World;17936.0
2756;1526;Financial World  nu funds;17936.0
2757;1526;Global utilities;13452.0
2758;1526;Austria blended companies;13452.0
2759;1526;Consumer Global INDEX;8968.0
2760;1526;World Software companies I;8968.0
2761;1526;Basic materials World;8968.0
2762;1527;Global utilities;4833.5
2763;1527;Food Sweden;4143.0
2764;1527;Basic materials World;2762.0
2765;1527;Well traded stocks;2071.5
2766;1528;MooseBit explosion;10000.0
2767;1528;Energy well performance;9000.0
2768;1528;Swedish mobile tech smallcap;7000.0
2769;1528;Finnish tech;6410.0
2770;1528;WTF II;4000.0
2771;1528;Renewable energy world ALL;0.0
2772;1529;Techs seeking value upgrade;4546.5
2773;1529;Swedish mibile tech adjusted;3897.0
2774;1529;Renewable energy world;2598.0
2775;1529;Biotech  MCAP >30 m and < 80 m;1948.5
2776;1530;Blockchain and crypto;8895.0
2777;1530;Energy well performance;5930.0
2778;1530;WTF II;5930.0
2779;1530;Pers 14;4447.5
2780;1531;Global utilities;34722.0
2781;1531;Blended companies profitable;23148.0
2782;1531;Basic materials World;11574.0
2783;1531;Food world 5;17361.0
2784;1531;Consumer Global INDEX;28935.0
2785;1532;Technology stars of value;5754.0
2786;1532;Growth Rockets;4795.0
2787;1532;BIG INDEX Global;3836.0
2788;1532;Super software;2877.0
2789;1532;Australia tech index;1918.0
2790;1533;Technology stars of value;16161.0
2791;1533;Growth Rockets;10774.0
2792;1533;Healtcare Global valuers;10774.0
2793;1533;Pers Superblend my best choice;16161.0
2794;1534;Technology stars of value;3228.0
2795;1534;Healtcare Global valuers;2152.0
2796;1534;Renewable energy world ALL;1614.0
2797;1534;BIG INDEX Global;1076.0
2798;1534;Super software III;1076.0
2799;1534;Growth Rockets;1614.0
2800;1535;Well traded stocks;26385.0
2801;1535;Global utilities;17590.0
2802;1535;Basic materials World;13192.5
2803;1535;Food world 5;8795.0
2804;1535;French steel;8795.0
2805;1535;Danish beer;3518.0
2806;1535;Food producents Denmark;9825.0
2807;1536;Well traded stocks;14952.0
2808;1536;Global utilities;9968.0
2809;1536;Basic materials World;7476.0
2810;1536;Austria blended companies;7476.0
2811;1536;Consumer Global INDEX;9968.0
2812;1537;Growth Rockets;12252.0
2813;1537;Swedish mobile tech smallcap;8168.0
2814;1537;Energy well performance;8168.0
2815;1537;Finnish tech;12252.0
2816;1538;Renewable energy world;9627.75
2817;1538;Swedish mibile tech adjusted;8052.3
2818;1538;Swedish fintech;3501.0
2819;1538;Pers 14;14004.0
2820;1539;Energy well performance;10000.0
2821;1539;Blockchain and crypto;8000.0
2822;1539;Techs going upward;7000.0
2823;1539;Renewable energy world ALL;6410.0
2824;1539;Pers Superblend my best choice;5000.0
2825;1540;Global utilities;17589.0
2826;1540;Basic materials World;11726.0
2827;1540;Renewable energy world;11726.0
2828;1540;Austria blended companies;5863.0
2829;1540;Consumer Global INDEX;5863.0
2830;1540;Swedish paper positive EBITDA;5863.0
2831;1541;World Software companies;5852.0
2832;1541;Global healthcare;4180.0
2833;1541;Australian Health 2;3344.0
2834;1541;Swedish climbers;3344.0
2835;1542;Global utilities;15957.0
2836;1542;Basic materials World;10638.0
2837;1542;Australian Health 2;10638.0
2838;1542;Financial World  nu funds;5319.0
2839;1542;Renewable energy world;10638.0
2840;1543;Global healthcare I;3228.0
2841;1543;Renewable energy world;2690.0
2842;1543;Super software;2152.0
2843;1543;Food Sweden;1614.0
2844;1543;Global utilities;1076.0
2845;1544;Technology stars of value;12252.0
2846;1544;Global healthcare;8168.0
2847;1544;Renewable energy world ALL;6126.0
2848;1544;Australia tech index;4084.0
2849;1544;Basic materials World;4084.0
2850;1544;Financial World  nu funds;6126.0
2851;1544;Swedish climbers;0.0
2852;1545;Global utilities;16890.0
2853;1545;Basic materials World;11260.0
2854;1545;Food world 6;5630.0
2855;1545;Real estate Europe;11260.0
2856;1545;Global healthcare I;11260.0
2857;1546;Technology stars of value;9708.0
2858;1546;Australia tech index;7281.0
2859;1546;Global healthcare;4854.0
2860;1546;Renewable energy world ALL;2427.0
2861;1547;Renewable energy world ALL;5367.0
2862;1547;Swedish mibile tech adjusted;3578.0
2863;1547;Finnish tech;3578.0
2864;1547;BIG INDEX Global;5367.0
2865;1548;Most traded stocks;6067.5
2866;1548;Growth Rockets;6067.5
2867;1548;Energy well performance;6067.5
2868;1548;Renewable energy world;6067.5
2869;1549;Well traded with profit margin;30575.0
2870;1549;Global utilities;24460.0
2871;1549;Basic materials World;24460.0
2872;1549;Austria blended companies;24460.0
2873;1549;Renewable energy world;18345.0
2874;1550;Technology stars of value;4880.0
2875;1550;Global healthcare;3904.0
2876;1550;Renewable energy world;2928.0
2877;1550;Finnish tech;2928.0
2878;1550;Basic materials World;2440.0
2879;1550;Norweigan super stars;2440.0
2880;1551;Global utilities;15482.5
2881;1551;Basic materials World;12386.0
2882;1551;Renewable energy world;9289.5
2883;1551;Austria blended companies;6193.0
2884;1551;Consumer Global INDEX;6193.0
2885;1551;Well traded stocks;6193.0
2886;1551;Financial World  nu funds;6193.0
2887;1551;Tech online services World;0.0
2888;1552;Global utilities;10000.0
2889;1552;World Software companies;12000.0
2890;1552;Australian Health 2;10000.0
2891;1552;Renewable energy world;8830.0
2892;1552;Basic materials World;10000.0
2893;1553;Blockchain and crypto;5344.0
2894;1553;Energy well performance;8016.0
2895;1553;Finnish tech;5344.0
2896;1553;Nordic technology vikings;8016.0
2897;1554;Global utilities;14410.0
2898;1554;Basic materials World;10807.5
2899;1554;Well traded stocks;7205.0
2900;1554;Renewable energy world;10807.5
2901;1554;Austria blended companies;14410.0
2902;1554;Swedish climbers;14410.0
2903;1555;Software for gaming;2762.0
2904;1555;Nordic Green Energy;2762.0
2905;1555;Swedish fintech;2762.0
2906;1555;IT Services EUu;2762.0
2907;1555;Blockchain and crypto;2762.0
2908;1556;Energy well performance;22295.0
2909;1556;MooseBit explosion;17836.0
2910;1556;Renewable energy world ALL;17836.0
2911;1556;WTF II;13377.0
2912;1556;Most traded stocks;8918.0
2913;1556;Growth Rockets;8918.0
2914;1556;Finnish tech;0.0
2915;1556;Pers Superblend my best choice;0.0
2916;1557;Swedish mibile tech adjusted;6630.0
2917;1557;Pers 14;6630.0
2918;1557;Pers 13;5304.0
2919;1557;trending telecom;3978.0
2920;1557;telecom medium sizw;3978.0
2921;1558;Technology stars of value;14615.0
2922;1558;Swedish fintech;8769.0
2923;1558;Software Americas, small comp;8769.0
2924;1558;Finnish smartphones;5846.0
2925;1558;Nordic consumer electronics;5846.0
2926;1558;Growth Rockets;14615.0
2927;1559;Global healthcare;4143.0
2928;1559;Renewable energy world;2762.0
2929;1559;Food world 5;2071.5
2930;1559;Global utilities;2071.5
2931;1559;Basic materials World;2762.0
2932;1560;MooseBit explosion;16212.0
2933;1560;Energy well performance;10808.0
2934;1560;Pers Superblend my best choice;16212.0
2935;1560;Growth Rockets;10808.0
2936;1561;Global utilities;29862.0
2937;1561;Basic materials World;19908.0
2938;1561;Austria blended companies;19908.0
2939;1561;Financial World  nu funds;14931.0
2940;1561;Consumer Global INDEX;14931.0
2941;1562;BIG INDEX Global;13782.0
2942;1562;Growth Rockets;9188.0
2943;1562;Technology stars of value;6891.0
2944;1562;Swedish fintech;4594.0
2945;1562;Finnish tech;4594.0
2946;1562;Blockchain and crypto;4591.0
2947;1562;Growth Rockets;2290.0
2948;1563;Australia tech index;16272.0
2949;1563;World Software companies I;12204.0
2950;1563;Renewable energy world ALL;8136.0
2951;1563;Basic materials World;12204.0
2952;1563;Global healthcare I;8136.0
2953;1563;Financial World  nu funds;16272.0
2954;1563;Consumer Global INDEX;8136.0
2955;1564;Global utilities;9102.5
2956;1564;Basic materials World;7282.0
2957;1564;Renewable energy world;7282.0
2958;1564;Food world 5;5461.5
2959;1564;Austria blended companies;7282.0
2960;1565;Energy well performance;5000.0
2961;1565;Renewable energy world ALL;4000.0
2962;1565;Most traded stocks;3000.0
2963;1565;Growth Rockets;3000.0
2964;1565;Why? Dont get it;2000.0
2965;1565;WTF II;180.0
2966;1566;Technology stars of value;16626.0
2967;1566;Healtcare Global valuers;11084.0
2968;1566;Growth Rockets;11084.0
2969;1566;Australian Health;16626.0
2970;1567;Food Sweden;7002.0
2971;1567;Food Sweden 2;7002.0
2972;1567;Renewable energy world;7002.0
2973;1567;Well traded stocks;7002.0
2974;1568;Growth Rockets;20000.0
2975;1568;Technology stars of value;15000.0
2976;1568;Software, Global , small mcap;10000.0
2977;1568;Swedish climbers;10000.0
2978;1568;Energy well performance;6380.0
2979;1568;Finnish tech;5000.0
2980;1569;Technology stars of value;26148.0
2981;1569;Super software;17432.0
2982;1569;Growth Rockets;13074.0
2983;1569;Swedish fintech;8716.0
2984;1569;Energy well performance;8716.0
2985;1569;Blockchain and crypto;3486.4
2986;1569;Most traded stocks;9000.0
2987;1570;Techs going upward;5928.0
2988;1570;Swedish mibile tech adjusted;4940.0
2989;1570;Swedish fintech;2964.0
2990;1570;Swedish weaked valued;2928.0
2991;1570;Swedish tech;494.0
2992;1570;Swedish climbers;494.0
2993;1570;Swedish positive EBITDA;494.0
2994;1571;Global utilities;10503.0
2995;1571;Basic materials World;7002.0
2996;1571;Food world 6;7002.0
2997;1571;Real estate Europe;10503.0
2998;1572;Energy well performance;12837.0
2999;1572;Swedish mobile tech smallcap;8558.0
3000;1572;Renewable energy world;8558.0
3001;1572;Finnish tech;12837.0
3002;1573;Techs seeking value upgrade;4872.0
3003;1573;Super software;3248.0
3004;1573;Growth Rockets;3248.0
3005;1573;Blockchain and crypto;2160.0
3006;1573;BIG INDEX Global;2712.0
3007;1574;Global healthcare I;5570.0
3008;1574;World Software companies I;5570.0
3009;1574;Australia tech index;5570.0
3010;1574;Renewable energy world ALL;5570.0
3011;1574;Global electric utilities;5570.0
3012;1575;Global utilities;6630.0
3013;1575;Food world 7;7956.0
3014;1575;Renewable energy world;6630.0
3015;1575;Basic materials World;5204.0
3016;1576;Global utilities;4830.0
3017;1576;Food Sweden;3220.0
3018;1576;Renewable energy world;4025.0
3019;1576;Healthcare Northern Europe;4025.0
3020;1577;Global healthcare;9873.0
3021;1577;Global utilities;6582.0
3022;1577;Renewable energy world;6582.0
3023;1577;Basic materials World;4936.5
3024;1577;Financial World  nu funds;4936.5
3025;1578;MooseBit underdog II;18469.5
3026;1578;Consumers in Europe;10554.0
3027;1578;Bjorns test 2;8970.9
3028;1578;WTF…;7387.8
3029;1578;Bullish polish;7387.8
3030;1578;Danish contracts;0.0
3031;1579;BIG INDEX Global;9102.5
3032;1579;Great World software;7282.0
3033;1579;Technology stars of value;7282.0
3034;1579;Growth Rockets;6553.8
3035;1579;Australia tech index;6190.0
3036;1580;Global utilities;11388.0
3037;1580;Food producents Sweden;7592.0
3038;1580;Basic materials World;7592.0
3039;1580;Swedish paper positive EBITDA;11388.0
3040;1581;Technology stars of value;4872.0
3041;1581;Growth Rockets;3248.0
3042;1581;Super software;3248.0
3043;1581;Swedish mobile tech smallcap;4872.0
3044;1582;Growth Rockets;12837.0
3045;1582;Most traded stocks;8558.0
3046;1582;Swedish climbers;6418.5
3047;1582;Swedish mibile tech adjusted;4279.0
3048;1582;Renewable energy world;4279.0
3049;1582;Energy well performance;6418.5
3050;1583;Techs seeking value upgrade;4202.5
3051;1583;Super software III;3362.0
3052;1583;Swedish fintech;2521.5
3053;1583;Software in Sweden;1681.0
3054;1583;Nordic technology vikings;5043.0
3055;1584;Global utilities;11388.0
3056;1584;Food Sweden;7592.0
3057;1584;Well traded stocks;7592.0
3058;1584;Renewable energy world;11388.0
3059;1585;Food producents Norway;13297.5
3060;1585;Sea food UK;11699.0
3061;1585;Food Sweden 2;11000.0
3062;1585;Food producents Finland;8500.0
3063;1585;Food producents Sweden;8693.5
3064;1586;Swedish fintech;6500.0
3065;1586;Super software;8000.0
3066;1586;Australian Health;7000.0
3067;1586;Renewable energy world;6000.0
3068;1586;Global healthcare;9080.0
3069;1586;Swedish  Biotech;9000.0
3070;1586;Energy well performance;1000.0
3071;1587;Global utilities;33588.0
3072;1587;Food world 5;22392.0
3073;1587;Basic materials World;22392.0
3074;1587;Food Sweden;16794.0
3075;1587;Danish beer;16794.0
3076;1588;Technology stars of value;8895.0
3077;1588;Growth Rockets;7412.5
3078;1588;Global healthcare;5930.0
3079;1588;BIG INDEX Global;4447.5
3080;1588;Renewable energy world ALL;2965.0
3081;1589;Global utilities;40182.0
3082;1589;Basic materials World;26788.0
3083;1589;Well traded stocks;26788.0
3084;1589;Austria blended companies;40182.0
3085;1590;Technology stars of value;5367.0
3086;1590;Swedish fintech;2683.5
3087;1590;Renewable energy world;3578.0
3088;1590;Global healthcare;6261.5
3089;1591;Growth Rockets;5000.0
3090;1591;Techs going upward;4000.0
3091;1591;Swedish mobile tech smallcap;3810.0
3092;1591;Pers Superblend my best choice;4000.0
3093;1592;Renewable energy world ALL;3578.0
3094;1592;Swedish mibile tech adjusted;3578.0
3095;1592;Growth Rockets;3578.0
3096;1592;Techs going upward;3578.0
3097;1592;Energy well performance;3578.0
3098;1593;Technology stars of value;5856.0
3099;1593;Growth Rockets;4880.0
3100;1593;Super software;3904.0
3101;1593;Renewable energy world ALL;4880.0
3102;1594;Global utilities;15668.0
3103;1594;Basic materials World;11751.0
3104;1594;Financial World  nu funds;11751.0
3105;1594;Global healthcare;15668.0
3106;1594;Austria blended companies;7834.0
3107;1594;Consumer Global INDEX;15668.0
3108;1595;Basic materials World;22332.5
3109;1595;Global utilities;22332.5
3110;1595;Austria blended companies;17866.0
3111;1595;Well traded stocks;17866.0
3112;1595;Basic materials World;8933.0
3113;1596;Swedish mibile tech adjusted;5928.0
3114;1596;Pers 13;4940.0
3115;1596;Swedish mobile tech smallcap;3952.0
3116;1596;Pers 14;4940.0
3117;1597;Technology stars of value;12252.0
3118;1597;Global healthcare;8168.0
3119;1597;BIG INDEX Global;6126.0
3120;1597;Renewable energy world ALL;4084.0
3121;1597;Basic materials World;4084.0
3122;1597;Financial World  nu funds;6126.0
3123;1598;Food Sweden;9132.0
3124;1598;Food Sweden 2;6088.0
3125;1598;Renewable energy world;6088.0
3126;1598;Renewable energy world ALL;9132.0
3127;1599;Basic materials World;17308.0
3128;1599;Financial World  nu funds;17308.0
3129;1599;Global utilities;17308.0
3130;1599;Austria blended companies;8654.0
3131;1599;Renewable energy world ALL;8654.0
3132;1599;Well traded stocks;8654.0
3133;1599;UK telecom;8654.0
3134;1600;Techs seeking value upgrade;8107.5
3135;1600;Pers Superblend my best choice;8107.5
3136;1600;Swedish mobile tech smallcap;6486.0
3137;1600;Growth Rockets;4864.5
3138;1600;Energy well performance;4864.5
3139;1601;Swedish climbers;9873.0
3140;1601;Pers Superblend my best choice;8227.5
3141;1601;Swedish mibile tech adjusted;6582.0
3142;1601;Most traded stocks;4936.5
3143;1601;Swedish fintech;3291.0
3144;1602;Food Sweden;11645.0
3145;1602;Food Sweden 2;11645.0
3146;1602;Well traded stocks;11645.0
3147;1603;Technology stars of value;13782.0
3148;1603;Growth Rockets;9188.0
3149;1603;BIG INDEX Global;6891.0
3150;1603;Pers Superblend my best choice;6891.0
3151;1603;Renewable energy world ALL;9188.0
3152;1604;Technology stars of value;12460.0
3153;1604;Growth Rockets;9968.0
3154;1604;Swedish climbers;7476.0
3155;1604;Finnish tech;7476.0
3156;1604;Growth Rockets;12460.0
3157;1605;Global utilities;7002.0
3158;1605;Food Sweden 2;5251.5
3159;1605;Australian Health 2;8752.5
3160;1605;Renewable energy world ALL;14004.0
3161;1606;Swedish mibile tech adjusted;4060.0
3162;1606;Pers 14;3248.0
3163;1606;EBITDA Sweden;1624.0
3164;1606;Swedish fintech;2436.0
3165;1606;Nordic technology vikings;4872.0
3166;1607;Global healthcare;7610.0
3167;1607;World Software companies;6088.0
3168;1607;Renewable energy world ALL;4566.0
3169;1607;Australian Health;3044.0
3170;1607;Tech online services World;3044.0
3171;1607;BIG INDEX Global;3044.0
3172;1607;Australia tech index;3044.0
3173;1608;Global utilities;13974.0
3174;1608;Healthcare Northern Europe;9316.0
3175;1608;Austria blended companies;6987.0
3176;1608;Basic materials World;4658.0
3177;1608;Food Sweden 2;4658.0
3178;1608;Renewable energy world;6987.0
3179;1609;Global utilities;4180.0
3180;1609;Food Sweden 2;3344.0
3181;1609;Swedish climbers;3344.0
3182;1609;Renewable energy world;2900.0
3183;1609;Swedish  Biotech;2952.0
3184;1610;Technology stars of value;16059.0
3185;1610;Global healthcare;10706.0
3186;1610;Australian Health;8029.5
3187;1610;Healtcare Global valuers;5353.0
3188;1610;BIG INDEX Global;5353.0
3189;1610;Growth Rockets;5353.0
3190;1610;Pers Superblend my best choice;2676.5
3191;1611;Global utilities;16584.0
3192;1611;Basic materials World;11056.0
3193;1611;Food world 6;11056.0
3194;1611;Real estate Europe;16584.0
3195;1612;Pers 14;8895.0
3196;1612;Swedish mibile tech adjusted;5930.0
3197;1612;WTF II;4447.5
3198;1612;Most traded stocks;4447.5
3199;1612;Energy well performance;5930.0
3200;1613;Food Sweden;13855.0
3201;1613;Food Sweden 2;13855.0
3202;1613;European fishing;13855.0
3203;1613;Sea food France;13855.0
3204;1614;Growth Rockets;25000.0
3205;1614;Technology stars of value;30000.0
3206;1614;Swedish climbers;15000.0
3207;1614;Finnish tech;10000.0
3208;1614;Growth Rockets;20110.0
3209;1615;Global utilities;23157.5
3210;1615;Basic materials World;18526.0
3211;1615;Well traded stocks;13894.5
3212;1615;Austria blended companies;9263.0
3213;1615;Consumer Global INDEX;9263.0
3214;1615;Renewable energy world ALL;9263.0
3215;1615;Food world 6;9263.0
3216;1616;Global utilities;4277.5
3217;1616;Food Sweden;3422.0
3218;1616;Global healthcare I;2566.5
3219;1616;Austria blended companies;2566.5
3220;1616;Renewable energy world;4277.5
3221;1617;MooseBit explosion;8895.0
3222;1617;Energy well performance;5930.0
3223;1617;Pers 14;4447.5
3224;1617;Swedish fintech;2965.0
3225;1617;Renewable energy world;4447.5
3226;1618;Global utilities;16059.0
3227;1618;Basic materials World;10706.0
3228;1618;Healthcare Northern Europe;10706.0
3229;1618;Food world 5;8029.5
3230;1618;Renewable energy world ALL;8029.5
3231;1619;Growth Rockets;4500.0
3232;1619;Technology stars of value;4000.0
3233;1619;Renewable energy world;2500.0
3234;1619;Swedish fintech;1990.0
3235;1620;Well traded stocks;21094.0
3236;1620;Basic materials World;21094.0
3237;1620;Global utilities;21094.0
3238;1620;Food world 5;21094.0
3239;1620;Real estate Europe;21094.0
3240;1621;Global utilities;25435.0
3241;1621;Basic materials World;20348.0
3242;1621;Real estate Europe;25435.0
3243;1621;Food world 5;30522.0
3244;1622;Global utilities;14657.5
3245;1622;Basic materials World;11726.0
3246;1622;Renewable energy world;10553.499999999998
3247;1622;Food world 5;8794.5
3248;1622;Well traded stocks;7035.6
3249;1622;Austria blended companies;5863.0
3250;1623;MooseBit explosion;28683.0
3251;1623;Renewable energy world;19122.0
3252;1623;Energy well performance;23902.5
3253;1623;Well traded with profit margin;23902.5
3254;1624;Food Sweden;3422.0
3255;1624;Global utilities;5133.0
3256;1624;Renewable energy world;4277.5
3257;1624;Basic materials World;4277.5
3258;1625;Global utilities;26568.0
3259;1625;Basic materials World;22140.0
3260;1625;Well traded stocks;17712.0
3261;1625;Renewable energy world;13284.0
3262;1625;Financial World  nu funds;8856.0
3263;1626;Growth Rockets;7412.5
3264;1626;Swedish fintech;4447.5
3265;1626;Software Americas, small mcap;5930.0
3266;1626;Pers Superblend my best choice;11860.0
3267;1627;Basic materials World;18096.0
3268;1627;Global utilities;13572.0
3269;1627;Australia tech index;13572.0
3270;1627;Swedish Top Mix;9048.0
3271;1627;Austria blended companies;9048.0
3272;1627;Consumer Global INDEX;9048.0
3273;1627;Well traded stocks;9048.0
3274;1627;Renewable energy world ALL;9048.0
3275;1628;Oceania valuecreators;15249.0
3276;1628;Pers Choice Europé;10166.0
3277;1628;Australian Health;12707.5
3278;1628;Global healthcare;12707.5
3279;1629;Financial companies Europé;12132.0
3280;1629;German companies all sector;12132.0
3281;1629;Swedish climbers;9099.0
3282;1629;Underdogs Europe;9099.0
3283;1630;Technology stars of value;14657.5
3284;1630;Pers Superblend my best choice;11726.0
3285;1630;Growth Rockets;8794.5
3286;1630;Swedish climbers;5863.0
3287;1630;Pers 14;5863.0
3288;1630;my best choice ever;5863.0
3289;1630;Finnish tech;5687.1
3290;1630;a123456789b123456789c123456789;3224.65
3291;1630;Super software;2931.5
3292;1630;BIG INDEX Global;2052.05
3293;1631;Technology stars of value;4060.0
3294;1631;Growth Rockets;3248.0
3295;1631;BIG INDEX Global;3248.0
3296;1631;Australia tech index;2436.0
3297;1631;Renewable energy world ALL;3248.0
3298;1632;Food Sweden;8684.0
3299;1632;Swedish  Biotech;4342.0
3300;1632;Basic materials World;4342.0
3301;1632;Food producents Sweden;8684.0
3302;1632;Pharmaceuticals EU;4342.0
3303;1632;Swedish paper positive EBITDA;4342.0
3304;1632;Sea food France;4342.0
3305;1632;Spanish Wine;4342.0
3306;1633;Global utilities;16611.0
3307;1633;Basic materials World;13842.5
3308;1633;Australian Health;11074.0
3309;1633;Financial World  nu funds;8305.5
3310;1633;Renewable energy world;5537.0
3311;1634;Global utilities;24408.0
3312;1634;Basic materials World;16272.0
3313;1634;Well traded stocks;12204.0
3314;1634;Austria blended companies;8136.0
3315;1634;Food world 7;8136.0
3316;1634;Renewable energy world;4068.0
3317;1634;Consumer Global INDEX;8136.0
3318;1635;Well traded stocks;25532.5
3319;1635;Global utilities;20426.0
3320;1635;Basic materials World;15319.5
3321;1635;Austria blended companies;10213.0
3322;1635;Blended companies profitable;10213.0
3323;1635;Cross over well performing;10213.0
3324;1635;High profits with growth;10213.0
3325;1636;Technology stars of value;25386.0
3326;1636;Swedish climbers;16924.0
3327;1636;Global healthcare;12693.0
3328;1636;Swedish fintech;8462.0
3329;1636;Australia tech index;8462.0
3330;1636;German fintech;8462.0
3331;1636;BIG INDEX Global;4231.0
3332;1637;Global utilities;42249.0
3333;1637;Basic materials World;28166.0
3334;1637;Food world 7;28166.0
3335;1637;Austria blended companies;28166.0
3336;1637;Well traded stocks;14083.0
3337;1638;Growth Rockets;17589.0
3338;1638;Swedish mobile tech smallcap;11726.0
3339;1638;Most traded stocks;11726.0
3340;1638;Energy well performance;5863.0
3341;1638;Renewable energy world;5863.0
3342;1638;Blockchain and crypto;5863.0
3343;1639;Global utilities;4060.0
3344;1639;Basic materials World;3248.0
3345;1639;Renewable energy world;3248.0
3346;1639;Air related companies world;2842.0
3347;1639;Air related companies world;2842.0
3348;1640;Australia tech index;8168.0
3349;1640;BIG INDEX Global;6126.0
3350;1640;Global index great valuers;4084.0
3351;1640;Growth Rockets;6126.0
3352;1640;Nordic technology vikings;4084.0
3353;1640;Pers Superblend my best choice;12252.0
3354;1641;Global utilities;25113.0
3355;1641;Basic materials World;16742.0
3356;1641;Renewable energy world;12556.5
3357;1641;Austria blended companies;8371.0
3358;1641;Austria business;8371.0
3359;1641;Contracts of Finland;4185.5
3360;1641;Food Sweden;4185.5
3361;1642;Global utilities;10503.0
3362;1642;Basic materials World;7002.0
3363;1642;Food world 5;5251.5
3364;1642;Swedish paper positive EBITDA;5251.5
