user_id,basket_name
1594,Real estate Europe
1594,Healthcare Facilities
1595,Swedish Top Mix
1595,Well traded stocks
1595,Nordic Construction Companies
1595,Danish beer
1596,Most traded stocks
1596,Nordic Fashion
1596,Nordic medical equipment
1596,Showbizz companies
1597,BIG INDEX Global
1597,Renewable energy world ALL
1597,Pers Superblend my best choice
1597,"Software, Global , small mcap"
1598,German Broadcasting
1598,Restaurants  Bars
1598,Software for gaming
1598,Showbizz companies
1599,Global utilities
1599,Food world 7
1599,Basic materials World
1599,French steel
1599,Global healthcare I
1600,Pers Superblend my best choice
1600,Blockchain and crypto
1600,Nordic technology vikings
1600,Growth Rockets
1601,Nordic software EBITDA > 0
1601,Real estate Europe
1601,Restaurants  Bars
1601,Biotech UK
1601,Nordic Construction Companies
1602,Restaurants  Bars
1602,Sea food UK
1602,Healthcare Facilities
1602,Design and Furnishing
1602,Nordic medical equipment
1602,Spanish Wine
1603,BIG INDEX Global
1603,Techs going upward
1603,Renewable energy world ALL
1603,Growth Rockets
1604,BIG INDEX Global
1604,Swedish tech
1604,"Software Americas, small mcap"
1604,Biotech  EBITDA>0
1605,Well traded stocks
1605,Food world 7
1605,Real estate Europe
1605,Global healthcare
1606,Super software
1606,Swedish tech
1606,Growth Rockets
1607,Renewable energy world ALL
1607,Nordic Advanced Medical Equip
1607,Super software III
1607,Global healthcare
1608,Global healthcare
1608,Real estate Europe
1608,Education EU
1608,Well traded stocks
1609,Swedish climbers
1609,Pharmaceuticals EU
1609,Biotech UK
1610,Healtcare Global valuers
1610,Software for gaming
1610,Biotech  EBITDA>0
1610,Software in Sweden
1610,Healthcare Facilities
1610,Pharmaceuticals EU
1611,Food world 7
1611,Well performed companies
1611,Real estate Europe
1611,Global utilities
1612,Growth Rockets
1612,Tech online services World
1612,Nordic Green Energy
1612,Super software
1613,Real estate Europe
1613,Consumers in Europe
1613,Financial East
1613,Food world 7
1615,Global utilities
1615,Basic materials World
1615,Swedish tech
1616,Nordic Green Energy
1616,Sustainable electric equipment
1616,European fishing
1616,Healthcare Northern Europe
1617,Swedish mobile tech smallcap
1617,Techs going upward
1617,Energy well performance
1617,WTF II
1617,Blockchain and crypto
1618,Global utilities
1618,Real estate Europe
1618,Well traded stocks
1618,Healthcare Facilities
1619,Australian Health
1619,World Software companies
1620,Global utilities
1620,Well traded stocks
1621,Food world 7
1621,Healthcare southern Europé
1621,Real estate Europe
1621,Global utilities
1622,Renewable energy world ALL
1622,Nordic Construction Companies
1622,Techs going upward
1622,Nordic medical equipment
1622,Super software III
1622,European airlines
1623,Energy well performance
1623,Restaurants  Bars
1623,Swedish tech
1623,Showbizz companies
1623,Basic materials World
1623,Nordic Construction Companies
1624,Healthcare Facilities
1624,Food Sweden
1624,Nordic healthcare Facilities
1625,Global utilities
1625,Healthcare Facilities
1625,Real estate Europe
1625,Well traded stocks
1626,Swedish tech
1626,BIG INDEX Global
1626,Growth Rockets
1627,Basic materials World
1627,Global utilities
1627,Global electric utilities
1628,Sea food UK
1628,Healthcare southern Europé
1628,Irish coal
1628,Financial companies Europé
1628,French steel
1628,Showbizz companies
1628,Spanish Wine
1628,Fashion mix
1629,Real estate Europe
1629,Global utilities
1630,Swedish tech
1630,Software in Sweden
1630,Super software
1630,Nordic technology vikings
1630,Growth Rockets
1631,Global healthcare I
1631,Global index great valuers
1631,Technology stars of value
1632,Restaurants  Bars
1632,Hotels Scandinavia
1632,Showbizz companies
1632,Nordic Fashion
1633,Global healthcare
1633,Real estate Europe
1633,Swedish Top Mix
1633,Global electric utilities
1634,Global utilities
1634,Consumer Global INDEX
1634,Real estate Europe
1634,Global healthcare
1635,Food world 7
1635,Danish beer
1635,Real estate Europe
1635,Global utilities
1636,BIG INDEX Global
1636,MooseBit explosion
1636,Tech online services World
1636,Renewable energy world ALL
1637,Global utilities
1637,Food world 7
1638,Swedish tech
1638,Nordic software EBITDA > 0
1638,Swedish fintech
1638,Techs going upward
1638,Techs seeking value upgrade
1639,Super software
1639,Nordic technology vikings
1639,Growth Rockets
1640,Swedish tech
1640,Nordic Construction Companies
1640,Real estate Europe
1640,Global utilities
1641,Global utilities
1641,Nordic Beers
1641,Real estate Europe
1641,Global healthcare
1642,Food world 7
1642,Real estate Europe
1642,Global utilities
1643,European fishing
1643,Renewable energy world
1643,Nordic Beers
1643,Food Sweden 2
1644,Australian Health 3
1644,"Software Americas, small mcap"
1644,Nordic technology vikings
1644,Energy well performance
1645,my best choice ever
1645,Techs going upward
1645,Blockchain and crypto
1645,Technology stars of value
1645,BIG INDEX Global
1645,Software in Sweden
1645,Pers Superblend my best choice
1645,Growth Rockets
1646,European furnishing
1646,Restaurants  Bars
1646,Luxury cars
1646,Showbizz companies
1646,Design and Furnishing
1646,Hotels Scandinavia
1646,Well performed companies
1646,Rubber and Tires
1647,Strong value growth Europe
1647,Energy well performance
1647,Biotech  EBITDA>0
1648,Swedish tech
1648,Most traded stocks
1648,High profits with growth
1648,Growth Rockets
1650,Energy well performance
1650,Hotels Germany
1651,World Software companies I
1651,Nordic Advanced Medical Equip
1651,Global electric utilities
1651,Global healthcare I
1652,Healthcare Facilities
1652,Well traded stocks
1652,Real estate Europe
1652,Global utilities
1653,Healtcare Global valuers
1653,Healthcare Facilities
1653,Biotech UK
1653,Global healthcare I
1654,Food Sweden
1654,Global utilities
1654,Spanish companies
1654,Real estate Europe
1655,Swedish positive EBITDA
1655,Software in Sweden
1655,Swedish fintech
1655,Swedish tech
1656,Sea food Norway
1656,Nordic medical equipment
1656,European furnishing
1657,Nordic technology vikings
1657,Swedish tech
1657,Software in Sweden
1658,Food world 7
1658,Pharmaceuticals EU
1658,Global utilities
1659,Global healthcare I
1659,Real estate Europe
1659,Renewable energy world ALL
1659,Technology stars of value
1660,BIG INDEX Global
1660,"Software Americas, small mcap"
1660,Australian Health 2
1661,Renewable energy world ALL
1661,Global utilities
1661,World Software companies I
1661,Swedish tech
1662,Swedish fintech
1662,Air related companies world
1662,Energy well performance
1662,Swedish tech
1663,Swedish fintech
1663,Swedish tech
1663,WTF…
1663,Most traded stocks
1663,Technology stars of value
1664,Well traded with profit margin
1664,Well traded stocks
1664,Global utilities
1664,Global healthcare I
1664,Food world 7
1664,Basic materials World
1665,Global healthcare I
1665,Nordic technology vikings
1665,Renewable energy world ALL
1665,Techs going upward
1666,Healthcare Northern Europe
1666,Well traded stocks
1666,Financial World  nu funds
1666,Global healthcare
1666,Pharmaceuticals EU
1666,Global utilities
1666,Nordic Advanced Medical Equip
1666,Biotech  EBITDA>0
1667,Renewable energy world ALL
1667,Real estate Europe
1667,Food producents Sweden
1667,Nordic healthcare Facilities
1668,Food world 7
1668,Nordic Construction Companies
1668,Global utilities
1668,Sustainable electric equipment
1668,Pharmaceuticals EU
1668,Well traded stocks
1669,Swedish Top Mix
1669,Swedish tech
1669,Pharmaceuticals EU
1669,Cross over well performing
1669,Renewable energy world ALL
1670,"Software, Global , small mcap"
1670,Blockchain and crypto
1670,Aluminium 
1670,Healtcare Global valuers
1671,Super software
1671,Swedish fintech
1671,Technology stars of value
1671,Growth Rockets
1672,Swedish tech
1672,US airlines
1672,Super software
1673,Swedish tech
1673,Global utilities
1673,Nordic technology vikings
1674,Growth Rockets
1674,Super software
1675,Australian Health
1675,Nordic Fashion
1675,Healthcare Facilities
1675,Renewable energy world
1676,Global healthcare
1676,Nordic technology vikings
1676,Renewable energy world ALL
1676,Techs going upward
1677,Global utilities
1677,Real estate Europe
1677,Cross over well performing
1677,Healthcare southern Europé
1677,Nordic Advanced Medical Equip
1678,MooseBit underdog
1678,Computer Hardware
1679,Software in Sweden
1679,Nordic technology vikings
1679,Techs going upward
1679,Swedish tech
1680,Luxury cars
1680,Blockchain and crypto
1680,Healthcare Northern Europe
1680,Techs going upward
1680,Aluminium 
1680,"Software Americas, small mcap"
1680,Showbizz companies
1680,Renewable energy world ALL
1681,Blockchain and crypto
1681,Software in Sweden
1681,Growth Rockets
1681,Swedish tech
1682,Techs going upward
1682,Blockchain and crypto
1682,Technology stars of value
1683,Techs going upward
1683,"Software Americas, small mcap"
1683,Swedish mobile tech smallcap
1683,Global index great valuers
1683,Renewable energy world ALL
1684,Technology stars of value
1684,Swedish fintech
1684,Most traded stocks
1684,Growth Rockets
1685,Global healthcare
1685,Biotech  EBITDA>0
1685,French diversity
1685,Tech online services World
1685,Renewable energy world ALL
1686,Swedish mobile tech smallcap
1686,Global healthcare I
1686,Healtcare Global valuers
1686,Biotech  MCAP >30 m and < 80 m
1687,Global healthcare I
1687,Basic materials World
1687,Renewable energy world
1687,Super software III
1688,Global utilities
1688,Food world 7
1688,German companies
1688,Healthcare Northern Europe
1689,BIG INDEX Global
1689,Growth Rockets
1689,German fintech
1689,"Software Americas, small mcap"
1690,Blockchain and crypto
1690,Australian Health
1690,Techs going upward
1691,Super software
1691,Growth Rockets
1691,Basic materials World
1691,Nordic technology vikings
1692,Super software
1692,Nordic technology vikings
1692,Renewable energy world ALL
1692,Global index great valuers
1693,Swedish fintech
1693,Techs going upward
1693,Software in Sweden
1694,Software for gaming
1694,Swedish tech
1694,Tech online services World
1694,Techs going upward
1695,Energy well performance
1695,Techs going upward
1695,Casino fun
1695,MooseBit explosion
1695,Blockchain and crypto
1696,Software for gaming
1696,Nordic Fashion
1696,Showbizz companies
1696,Techs going upward
1697,Growth Rockets
1697,Swedish tech
1697,IT Services EUu
1697,Blockchain and crypto
1697,Norweigan super stars
1698,Global utilities
1698,Real estate Europe
1698,Basic materials World
1698,Global healthcare
1699,Food producents Sweden
1699,Real estate Europe
1699,Food producents Finland
1699,Global utilities
1699,Swedish paper positive EBITDA
1699,Food world 7
1699,Well performed companies
1700,Healthcare Northern Europe
1700,Well traded with profit margin
1700,European fishing
1701,Solar energy
1701,Blockchain and crypto
1701,IT Services EUu
1701,Energy well performance
1701,Worst investment
1701,Software for gaming
1701,Biotech  EBITDA>0
1702,Renewable energy world
1702,Basic materials World
1702,Swedish tech
1703,Energy well performance
1703,Biotech  EBITDA>0
1703,Techs going upward
1703,Spanish companies
1703,"Software Americas, small comp"
1703,Nordic Green Energy
1704,Healthcare Northern Europe
1704,Nordic software EBITDA > 0
1704,Food world 7
1704,Renewable energy world ALL
1705,Swedish tech
1705,Nordic technology vikings
1705,Techs going upward
1706,Techs going upward
1706,Blockchain and crypto
1706,Energy well performance
1706,Nordic technology vikings
1707,Software for gaming
1707,Blockchain and crypto
1707,Renewable energy world ALL
1707,Techs going upward
1708,European furnishing
1708,Real estate Europe
1708,Pharmaceuticals EU
1709,Techs seeking value upgrade
1709,Software Australian small comp
1709,Software in Denmark
1709,Software in Sweden
1710,Software for gaming
1710,Biotech UK
1710,Techs seeking value upgrade
1710,Nordic Green Energy
1710,Renewable energy world ALL
1710,Blockchain and crypto
1711,Techs going upward
1711,Renewable energy world
1711,Global utilities
1711,Healthcare Facilities
1712,World Software companies I
1712,Nordic technology vikings
1712,Swedish mobile tech smallcap
1713,BIG INDEX Global
1713,Investment Banking
1713,"Software, Global , small mcap"
1714,Growth Rockets
1714,Biotech  EBITDA>0
1714,Renewable energy world ALL
1714,Swedish tech
1715,Global utilities
1715,Food world 7
1715,Strong value growth Europe
1715,Real estate Europe
1716,Healtcare Global valuers
1716,Super software III
1716,Nordic Green Energy
1716,Renewable energy world
1717,Nordic consumer electronics
1717,Showbizz companies
1717,Restaurants  Bars
1717,Nordic Fashion
1717,Swedish  Biotech
1717,Software in Sweden
1717,Healthcare Facilities
1717,Luxury cars
1718,European fishing
1718,Sea food France
1718,Healthcare Facilities
1719,Growth Rockets
1719,Global healthcare
1719,MooseBit explosion
1719,Swedish tech
1720,European fishing
1720,Real estate Europe
1720,Australian Health 2
1720,Global utilities
1721,Nordic technology vikings
1721,Software in Sweden
1721,Swedish fintech
1722,Food world 7
1722,Well traded stocks
1722,Real estate Europe
1722,Global utilities
1723,Nordic Advanced Medical Equip
1723,Nordic consumer electronics
1723,Nordic medical equipment
1723,Nordic Green Energy
1724,Growth Rockets
1724,Renewable energy world ALL
1724,Blockchain and crypto
1724,Techs going upward
1725,Healthcare Northern Europe
1725,Swedish fintech
1725,Nordic Fashion
1726,World Software companies I
1726,Renewable energy world ALL
1726,Swedish tech
1726,Global healthcare
1726,Tech online services World
1727,Real estate Europe
1727,Cross over well performing
1727,Global utilities
1728,Nordic Green Energy
1728,Nordic medical equipment
1728,Software in Sweden
1728,Healthcare Northern Europe
1729,Food Sweden
1729,Healthcare southern Europé
1729,Real estate Europe
1729,Global utilities
1730,Nordic technology vikings
1730,Renewable energy world ALL
1730,Techs going upward
1731,Renewable energy world ALL
1731,Nordic Green Energy
1731,Global index great valuers
1731,Techs going upward
1732,Global healthcare
1732,Renewable energy world ALL
1732,Growth Rockets
1732,BIG INDEX Global
1733,Nordic Fashion
1733,Renewable energy world
1733,Healthcare Northern Europe
1734,Blockchain and crypto
1734,Techs going upward
1734,Growth Rockets
1735,Techs going upward
1735,Swedish tech
1735,Biotech  EBITDA>0
1735,Global index great valuers
1736,Techs going upward
1736,WTF II
1736,Growth Rockets
1737,Pharmaceuticals EU
1737,Nordic Advanced Medical Equip
1737,Real estate Europe
1737,Global utilities
1738,Restaurants  Bars
1738,Casino fun
1738,Showbizz companies
1738,Consumers in Europe
1739,Blockchain and crypto
1739,Techs going upward
1739,Software in Sweden
1739,Most traded stocks
1739,Aluminium 
1739,Energy well performance
1739,Swedish tech
1740,Global healthcare I
1740,Real estate Europe
1740,Renewable energy world ALL
1740,World Software companies I
1741,Growth Rockets
1741,Techs going upward
1741,BIG INDEX Global
1741,Global index great valuers
1742,Healthcare Northern Europe
1742,Nordic High quality sprits
1742,Renewable energy world
1742,Techs going upward
1743,Software in Sweden
1743,Swedish tech
1743,Nordic medical equipment
1743,Swedish mibile tech adjusted
1743,Nordic Construction Companies
1744,Energy well performance
1744,Tech online services World
1744,German fintech
1744,WTF II
1744,Swedish fintech
1745,Global electric utilities
1745,World Software companies I
1745,Global healthcare I
1745,Techs going upward
1746,Real estate Europe
1746,Global utilities
1746,French steel
1746,Food world 7
1746,Well traded with profit margin
1747,Real estate Europe
1747,Global utilities
1747,Well traded stocks
1747,Healthcare Facilities
1747,Danish beer
1748,Super software
1748,Financial World  nu funds
1748,Global healthcare I
1749,Real estate Europe
1749,Nordic medical equipment
1749,Global utilities
1750,Biotech  EBITDA>0
1750,Oceania valuecreators
1750,Techs going upward
1751,Danish healthcare
1751,Software for gaming
1751,Luxury cars
1751,Techs going upward
1751,European airlines
1751,Showbizz companies
1751,Casino fun
1751,Nordic Fashion
1752,Techs going upward
1752,Swedish fintech
1752,Showbizz companies
1752,Healthcare Northern Europe
1753,Financial World  nu funds
1753,Basic materials World
1753,Food world 7
1753,Global utilities
1754,Growth Rockets
1754,Blockchain and crypto
1754,Pers 13
1754,Swedish fintech
1755,Global utilities
1755,Healthcare Facilities
1755,Nordic medical equipment
1755,Well traded stocks
1756,Healthcare Northern Europe
1756,Global utilities
1756,Nordic Beers
1756,Food world 7
1757,Healthcare Northern Europe
1757,World Software companies I
1758,Growth Rockets
1758,Nordic technology vikings
1758,Techs going upward
1759,Technology stars of value
1759,Global healthcare I
1759,Swedish tech
1760,Nordic High quality sprits
1760,Basic materials World
1760,Real estate Europe
1760,Global utilities
1760,Sustainable electric equipment
1760,Global healthcare I
1760,Nordic Beers
1760,Food world 7
1761,Well traded stocks
1761,Pharmaceuticals EU
1761,Real estate Europe
1761,Global utilities
1762,Global healthcare I
1762,Global utilities
1762,Nordic Advanced Medical Equip
1762,Real estate Europe
1763,Techs going upward
1763,Software for gaming
1763,Swedish fintech
1763,Growth Rockets
1764,Restaurants  Bars
1764,Energy well performance
1764,Real estate Europe
1764,Techs going upward
1764,Nordic Fashion
1764,Financial stars
1764,Air related companies world
1764,Global healthcare
1765,Global utilities
1765,Food world 7
1765,Healthcare Facilities
1765,Real estate Europe
1765,Well traded stocks
1766,Techs going upward
1766,Swedish tech
1766,Growth Rockets
1767,Food world 7
1767,Nordic medical equipment
1767,Global utilities
1767,Danish beer
1767,Real estate Europe
1767,Nordic Beers
1768,Software in Sweden
1768,Nordic technology vikings
1768,Swedish tech
1769,Consumers in Europe
1769,Food world 7
1769,Nordic Fashion
1769,Sea food Norway
1769,Hotels Scandinavia
1770,Swedish tech
1770,Nordic Construction Companies
1770,Real estate Europe
1770,Renewable energy world ALL
1771,Swedish tech
1771,Growth Rockets
1771,Nordic Advanced Medical Equip
1771,Global healthcare
1772,Food world 7
1772,Real estate Europe
1772,Global utilities
1773,Nordic technology vikings
1773,Growth Rockets
1773,Nordic Construction Companies
1773,Techs going upward
1774,Swedish fintech
1774,World Software companies
1775,Swedish climbers
1775,Real estate Europe
1775,Techs seeking value upgrade
1775,Underdogs Europe
1775,Global utilities
1775,Renewable energy world ALL
1776,Biotech  EBITDA>0
1776,Swedish tech
1776,Global index great valuers
1776,Global utilities
1776,Super software III
1776,World Software companies I
1777,Super software
1777,"Software Americas, small mcap"
1777,Global electric utilities
1777,Nordic technology vikings
1778,Global utilities
1778,Food world 7
1778,Software in Germany
1778,Healthcare southern Europé
1779,Underdogs Europe
1779,Renewable energy world
1779,Australian Health 2
1780,Food producents Sweden
1780,Nordic High quality sprits
1780,Healthcare Northern Europe
1780,Software in Sweden
1780,Nordic healthcare Facilities
1780,Renewable energy world
1781,Global utilities
1781,Nordic High quality sprits
1781,Real estate Europe
1781,Well traded with profit margin
1782,Renewable energy world
1782,Healthcare Northern Europe
1782,Nordic Green Energy
1782,Nordic High quality sprits
1782,Swedish paper positive EBITDA
1782,Food producents Sweden
1783,Software for gaming
1783,Nordic technology vikings
1783,Techs going upward
1784,Global utilities
1784,Food world 7
1784,Nordic Green Energy
1784,Real estate Europe
1785,Global utilities
1785,Well traded stocks
1785,Food world 7
1785,Healthcare Facilities
1786,Healtcare Global valuers
1786,Technology stars of value
1786,UK fintech
1786,Oceania valuecreators
1787,Software in Sweden
1787,Nordic technology vikings
1787,Nordic Fashion
1787,Swedish fintech
1788,Growth Rockets
1788,Techs going upward
1788,WTF II
1788,Swedish tech
1789,Global utilities
1790,WTF II
1790,Swedish fintech
1790,Software Australian small comp
1790,Techs going upward
1791,Swedish positive EBITDA
1791,Swedish mobile tech smallcap
1791,Nordic technology vikings
1791,Swedish tech
1792,Food world 7
1792,Global healthcare I
1792,Global utilities
1792,Financial World  nu funds
1792,Basic materials World
1792,Renewable energy world ALL
1793,Nordic Green Energy
1793,Basic materials World
1793,Software in Sweden
1793,Australian Health
1794,Real estate Europe
1794,Basic materials World
1794,Global healthcare
1794,Global utilities
1795,Real estate Europe
1795,Aussi Fin
1795,Healthcare Facilities
1795,Global utilities
1796,Techs going upward
1796,Swedish fintech
1796,US airlines
1796,"Software Americas, small comp"
1797,Techs going upward
1797,Blockchain and crypto
1797,Growth Rockets
1798,Australian Health
1798,Biotech UK
1798,Healtcare Global valuers
1798,Nordic medical equipment
1798,US Healthcare medical research
1799,Techs going upward
1799,"Software Americas, small mcap"
1799,Growth Rockets
1800,Global utilities
1800,Food world 7
1800,Swedish paper positive EBITDA
1800,Real estate Europe
1801,"Software Americas, small mcap"
1801,Biotech  MCAP >30 m and < 80 m
1801,Restaurants  Bars
1801,Techs going upward
1801,Nordic Fashion
1802,Software for gaming
1802,Nordic technology vikings
1802,Techs going upward
1803,Tech online services World
1803,Australian Health
1803,Swedish tech
1803,Growth Rockets
1804,Global utilities
1804,Real estate Europe
1804,Hotels Scandinavia
1804,Food world 7
1805,"Software Americas, small mcap"
1805,Blockchain and crypto
1805,Super software
1805,Techs going upward
1806,Growth Rockets
1806,Techs going upward
1806,Swedish fintech
1806,Tech online services World
1806,Blockchain and crypto
1807,BIG INDEX Global
1807,Super software
1807,Techs going upward
1807,Norweigan super stars
1808,Techs going upward
1808,Swedish fintech
1808,Swedish tech
1809,Australian Health
1809,Blockchain and crypto
1809,European fishing
1809,Global healthcare I
1810,Nordic technology vikings
1810,Energy well performance
1810,Software in Sweden
1810,Swedish tech
1811,Swedish tech
1811,Software in Sweden
1811,High profits with growth
1811,Nordic technology vikings
1812,Healthcare Facilities
1812,Well traded stocks
1812,Food world 7
1812,Global utilities
1813,Techs going upward
1813,Software for gaming
1813,US airlines
1813,Swedish tech
1814,"Software Americas, small mcap"
1814,Casino fun
1814,Energy well performance
1814,MURICA FUCK YEAH!
1815,Swedish tech
1815,Swedish climbers
1815,Growth Rockets
1815,Super software III
1816,Global utilities
1816,Global healthcare
1816,Pharmaceuticals EU
1816,Real estate Europe
1817,Techs going upward
1817,Australian Health
1817,Global index great valuers
1817,MooseBit explosion
1818,Global utilities
1818,Food world 7
1818,Well traded stocks
1818,Real estate Europe
1819,Biotech  MCAP >30 m and < 80 m
1819,Healthcare Facilities
1819,Nordic Fashion
1819,Software for gaming
1820,Healthcare Northern Europe
1820,Super software III
1820,Global utilities
1820,Renewable energy world ALL
1821,Global utilities
1821,Well traded stocks
1821,Pharmaceuticals EU
1821,Healthcare Facilities
1822,Global utilities
1822,Nordic High quality sprits
1822,Food world 7
1822,Pharmaceuticals EU
1823,Healtcare Global valuers
1823,High profits with growth
1823,Software in Sweden
1823,Pharmaceuticals EU
1823,Techs going upward
1824,Nordic Advanced Medical Equip
1824,Real estate Europe
1824,Nordic healthcare Facilities
1824,Healthcare Northern Europe
1825,Luxury cars
1825,Super software
1825,Blockchain and crypto
1825,Growth Rockets
1825,Restaurants  Bars
1825,Energy well performance
1825,Casino fun
1825,US airlines
1826,Growth Rockets
1826,Techs going upward
1826,Air related companies world
1826,Software for gaming
1826,IT Services EUu
1827,Techs going upward
1827,Swedish tech
1827,Growth Rockets
1828,Nordic medical equipment
1828,Restaurants  Bars
1828,Swedish fintech
1828,Showbizz companies
1828,biotech Sweden
1828,Nordic Fashion
1828,Fashion mix
1828,Healthcare Facilities
1829,Techs going upward
1829,Growth Rockets
1829,Energy well performance
1829,BIG INDEX Global
1830,European furnishing
1830,Global utilities
1830,Healthcare Facilities
1830,Food Sweden 2
1831,Techs going upward
1831,Hotels Scandinavia
1831,Growth Rockets
1831,Rubber and Tires
1831,Blockchain and crypto
1831,Renewable energy world ALL
1832,Nordic Construction Companies
1832,Food Sweden
1833,Techs going upward
1833,WTF II
1833,Global index great valuers
1834,Global healthcare I
1834,Real estate Europe
1834,Strong value growth Europe
1834,Global utilities
1834,Well traded stocks
1835,Australian Health
1835,WTF…
1835,German fintech
1835,Super software III
1836,Blockchain and crypto
1836,Casino fun
1836,Growth Rockets
1836,Pers Superblend my best choice
1837,Super software
1837,Renewable energy world ALL
1837,Oceania valuecreators
1837,WTF II
1837,Global healthcare I
1838,Healtcare Europe top valuers
1838,Software in Sweden
1838,Investment Banking
1838,Restaurants  Bars
1838,Real estate Europe
1839,Swedish Top Mix
1839,Food Sweden
1839,Well traded stocks
1839,Nordic Construction Companies
1839,Swedish mibile tech adjusted
1840,Growth Rockets
1840,Nordic Construction Companies
1840,Swedish tech
1840,Swedish paper positive EBITDA
1840,Global healthcare
1840,Renewable energy world
1841,Techs going upward
1841,Swedish tech
1841,Energy well performance
1841,German fintech
1841,US airlines
1842,BIG INDEX Global
1842,Renewable energy world
1842,Growth Rockets
1843,Growth Rockets
1843,Australian Health
1843,Renewable energy world ALL
1843,BIG INDEX Global
1844,Air related companies world
1844,European airlines
1844,Financial stars
1845,Most traded stocks
1845,"Software Americas, small comp"
1845,Swedish tech
1845,Growth Rockets
1846,Pharmaceuticals EU
1846,Healthcare Facilities
1846,Healtcare Global valuers
1846,Swedish tech
1846,Australian Health
1846,Nordic healthcare Facilities
1847,Swedish tech
1847,Restaurants  Bars
1847,Techs seeking value upgrade
1847,Air related companies world
1847,Software for gaming
1847,Hotels Germany
1848,Global utilities
1848,Real estate Europe
1848,Nordic Green Energy
1848,Food world 7
1848,Swedish Top Mix
1849,Real estate Europe
1849,Well traded stocks
1849,Food world 7
1849,Global utilities
1850,Techs going upward
1850,Software in Sweden
1850,Swedish tech
1850,Blockchain and crypto
1851,Pharmaceuticals EU
1851,Sustainable electric equipment
1851,Global healthcare
1851,Healthcare Facilities
1852,Global healthcare I
1852,Real estate Europe
1852,World Software companies
1852,Food world 7
1853,Nordic software EBITDA > 0
1853,Global utilities
1853,Nordic High quality sprits
1853,Healthcare Northern Europe
1854,Nordic technology vikings
1854,Swedish tech
1854,Techs going upward
1855,Growth Rockets
1855,Blockchain and crypto
1856,Techs going upward
1856,Nordic technology vikings
1856,Growth Rockets
1857,Techs going upward
1857,BIG INDEX Global
1857,Blockchain and crypto
1857,Growth Rockets
1858,Energy well performance
1858,German fintech
1858,Biotech  EBITDA>0
1858,Techs going upward
1859,Basic materials World
1859,Real estate Europe
1859,Global utilities
1860,Real estate Europe
1860,Well traded stocks
1860,Food world 7
1860,Global utilities
1861,Healthcare Northern Europe
1861,Food world 7
1861,Real estate Europe
1861,Global utilities
1862,World Software companies I
1862,Swedish tech
1862,Renewable energy world
1862,Global healthcare I
1863,Global healthcare I
1863,Nordic technology vikings
1863,World Software companies I
1864,Australian Health
1864,BIG INDEX Global
1864,Renewable energy world ALL
1864,Super software
1865,Restaurants  Bars
1865,Healthcare Facilities
1865,Nordic healthcare Facilities
1865,Nordic Fashion
1866,Global healthcare I
1866,Nordic Fashion
1866,Renewable energy world ALL
1866,Techs going upward
1867,Financial World  nu funds
1867,Global utilities
1867,Consumer Global INDEX
1868,Healthcare Northern Europe
1868,Nordic Advanced Medical Equip
1868,Nordic medical equipment
1868,Renewable energy world
1869,World Software companies I
1869,Renewable energy world ALL
1869,Growth Rockets
1870,Australia tech index
1870,Global index great valuers
1870,Global healthcare
1870,BIG INDEX Global
1871,Energy well performance
1871,Spanish Wine
1871,Irish coal
1871,German Broadcasting
1871,Chilean metal
1871,Food producents Norway
1871,WTF II
1872,Well traded stocks
1872,Healthcare Facilities
1872,Real estate Europe
1873,Software for gaming
1873,Showbizz companies
1873,Fashion mix
1873,Techs going upward
1874,Swedish fintech
1874,UK fintech
1874,Biotech UK
1874,Software for gaming
1875,Real estate Europe
1875,Food world 7
1875,Well traded stocks
1875,Global utilities
1876,Techs seeking value upgrade
1876,Software for gaming
1876,Casino fun
1876,Restaurants  Bars
1877,Real estate Europe
1877,Renewable energy world ALL
1877,Global utilities
1877,Super software
1878,Global utilities
1878,Real estate Europe
1878,Consumers in Europe
1878,Food world 7
1879,Growth Rockets
1879,Techs going upward
1879,Nordic Fashion
1879,Australian Health
1879,Financial stars
1880,Biotech UK
1880,Nordic Advanced Medical Equip
1880,Healtcare Europe top valuers
1880,Global healthcare I
1880,Swedish  Biotech
1881,Swedish tech
1881,Renewable energy world ALL
1881,Nordic technology vikings
1882,Global utilities
1882,Well traded stocks
1882,Food world 7
1882,Real estate Europe
1883,Consumers in Europe
1883,Spanish Wine
1883,Sea food UK
1883,Real estate Europe
1884,Nordic technology vikings
1884,Swedish tech
1884,Tech online services World
1884,Software in Sweden
1885,Global utilities
1885,Healthcare Northern Europe
1885,Swedish  Biotech
1885,Food producents Sweden
1886,Real estate Europe
1886,Basic materials World
1886,Global utilities
1887,Renewable energy world ALL
1887,Financial World  nu funds
1887,Super software III
1887,Global healthcare I
1888,Swedish tech
1888,Global utilities
1888,Real estate Europe
1888,Sustainable electric equipment
1889,Swedish tech
1889,Global electric utilities
1889,Basic materials World
1889,Renewable energy world
1890,Tech online services World
1890,Chilean metal
1890,Restaurants  Bars
1890,Energy well performance
1891,Global utilities
1891,Real estate Europe
1891,Nordic Beers
1891,Food world 7
1892,Software in Sweden
1892,Techs going upward
1892,Swedish tech
1893,Blended companies profitable
1893,Global healthcare I
1893,Real estate Europe
1893,Global utilities
1894,Global healthcare
1894,Food producents Sweden
1894,Swedish Top Mix
1894,Global utilities
1895,Swedish mobile tech smallcap
