user_id,location,gender,education,invest_goal,age_group
1496,Skåne,Female,Bachelor's Degree,Long-term,51-60
1496,Skåne,Female,Bachelor's Degree,Long-term,51-60
1497,Uppsala,Male,Master's Degree,Short-term,31-40
1497,Uppsala,Male,Master's Degree,Short-term,31-40
1497,Uppsala,Male,Master's Degree,Short-term,31-40
1497,Uppsala,Male,Master's Degree,Short-term,31-40
1497,Uppsala,Male,Master's Degree,Short-term,31-40
1498,Västerbotten,Male,High School,Short-term,21-30
1498,Västerbotten,Male,High School,Short-term,21-30
1498,Västerbotten,Male,High School,Short-term,21-30
1498,Västerbotten,Male,High School,Short-term,21-30
1499,Skåne,Male,High School,Short-term,21-30
1499,Skåne,Male,High School,Short-term,21-30
1499,Skåne,Male,High School,Short-term,21-30
1499,Skåne,Male,High School,Short-term,21-30
1500,Skåne,Male,Master's Degree,Short-term,31-40
1500,Skåne,Male,Master's Degree,Short-term,31-40
1500,Skåne,Male,Master's Degree,Short-term,31-40
1500,Skåne,Male,Master's Degree,Short-term,31-40
1501,Halland,Female,High School,Long-term,<=20
1501,Halland,Female,High School,Long-term,<=20
1501,Halland,Female,High School,Long-term,<=20
1502,Kronoberg,Male,High School,Short-term,31-40
1502,Kronoberg,Male,High School,Short-term,31-40
1502,Kronoberg,Male,High School,Short-term,31-40
1502,Kronoberg,Male,High School,Short-term,31-40
1502,Kronoberg,Male,High School,Short-term,31-40
1503,Stockholm,Female,Master's Degree,Short-term,31-40
1503,Stockholm,Female,Master's Degree,Short-term,31-40
1503,Stockholm,Female,Master's Degree,Short-term,31-40
1503,Stockholm,Female,Master's Degree,Short-term,31-40
1504,Södermanland,Male,High School,Long-term,41-50
1504,Södermanland,Male,High School,Long-term,41-50
1504,Södermanland,Male,High School,Long-term,41-50
1504,Södermanland,Male,High School,Long-term,41-50
1505,Stockholm,Male,High School,Long-term,31-40
1505,Stockholm,Male,High School,Long-term,31-40
1505,Stockholm,Male,High School,Long-term,31-40
1505,Stockholm,Male,High School,Long-term,31-40
1506,Stockholm,Male,Bachelor's Degree,Short-term,21-30
1506,Stockholm,Male,Bachelor's Degree,Short-term,21-30
1506,Stockholm,Male,Bachelor's Degree,Short-term,21-30
1506,Stockholm,Male,Bachelor's Degree,Short-term,21-30
1507,Värmland,Male,Bachelor's Degree,Long-term,31-40
1507,Värmland,Male,Bachelor's Degree,Long-term,31-40
1507,Värmland,Male,Bachelor's Degree,Long-term,31-40
1507,Värmland,Male,Bachelor's Degree,Long-term,31-40
1508,Södermanland,Male,Bachelor's Degree,Long-term,31-40
1508,Södermanland,Male,Bachelor's Degree,Long-term,31-40
1508,Södermanland,Male,Bachelor's Degree,Long-term,31-40
1508,Södermanland,Male,Bachelor's Degree,Long-term,31-40
1509,Stockholm,Female,High School,Long-term,31-40
1509,Stockholm,Female,High School,Long-term,31-40
1509,Stockholm,Female,High School,Long-term,31-40
1509,Stockholm,Female,High School,Long-term,31-40
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1510,Stockholm,Female,High School,Long-term,21-30
1511,Västra Götaland,Female,High School,Short-term,21-30
1511,Västra Götaland,Female,High School,Short-term,21-30
1511,Västra Götaland,Female,High School,Short-term,21-30
1511,Västra Götaland,Female,High School,Short-term,21-30
1512,Västmanland,Male,High School,Short-term,21-30
1512,Västmanland,Male,High School,Short-term,21-30
1512,Västmanland,Male,High School,Short-term,21-30
1513,Stockholm,Male,Middle School,Long-term,31-40
1513,Stockholm,Male,Middle School,Long-term,31-40
1513,Stockholm,Male,Middle School,Long-term,31-40
1513,Stockholm,Male,Middle School,Long-term,31-40
1514,Västernorrland,Female,Master's Degree,Short-term,21-30
1514,Västernorrland,Female,Master's Degree,Short-term,21-30
1514,Västernorrland,Female,Master's Degree,Short-term,21-30
1514,Västernorrland,Female,Master's Degree,Short-term,21-30
1515,Västra Götaland,Female,High School,Long-term,61-70
1515,Västra Götaland,Female,High School,Long-term,61-70
1515,Västra Götaland,Female,High School,Long-term,61-70
1516,Jönköping,Male,Bachelor's Degree,Short-term,21-30
1516,Jönköping,Male,Bachelor's Degree,Short-term,21-30
1516,Jönköping,Male,Bachelor's Degree,Short-term,21-30
1516,Jönköping,Male,Bachelor's Degree,Short-term,21-30
1516,Jönköping,Male,Bachelor's Degree,Short-term,21-30
1517,Skåne,Female,Master's Degree,Short-term,21-30
1517,Skåne,Female,Master's Degree,Short-term,21-30
1517,Skåne,Female,Master's Degree,Short-term,21-30
1518,Värmland,Male,Unknown,Long-term,51-60
1518,Värmland,Male,Unknown,Long-term,51-60
1518,Värmland,Male,Unknown,Long-term,51-60
1518,Värmland,Male,Unknown,Long-term,51-60
1519,Västra Götaland,Female,Master's Degree,Short-term,51-60
1519,Västra Götaland,Female,Master's Degree,Short-term,51-60
1519,Västra Götaland,Female,Master's Degree,Short-term,51-60
1519,Västra Götaland,Female,Master's Degree,Short-term,51-60
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1520,Stockholm,Male,High School,Short-term,71-80
1521,Västra Götaland,Male,Master's Degree,Short-term,21-30
1521,Västra Götaland,Male,Master's Degree,Short-term,21-30
1521,Västra Götaland,Male,Master's Degree,Short-term,21-30
1521,Västra Götaland,Male,Master's Degree,Short-term,21-30
1521,Västra Götaland,Male,Master's Degree,Short-term,21-30
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1522,Stockholm,Male,Middle School,Long-term,31-40
1523,Västra Götaland,Male,Master's Degree,Short-term,41-50
1523,Västra Götaland,Male,Master's Degree,Short-term,41-50
1523,Västra Götaland,Male,Master's Degree,Short-term,41-50
1523,Västra Götaland,Male,Master's Degree,Short-term,41-50
1524,Stockholm,Male,High School,Short-term,31-40
1524,Stockholm,Male,High School,Short-term,31-40
1524,Stockholm,Male,High School,Short-term,31-40
1524,Stockholm,Male,High School,Short-term,31-40
1525,Halland,Female,High School,Long-term,41-50
1525,Halland,Female,High School,Long-term,41-50
1525,Halland,Female,High School,Long-term,41-50
1525,Halland,Female,High School,Long-term,41-50
1526,Gävleborg,Male,Master's Degree,Long-term,51-60
1526,Gävleborg,Male,Master's Degree,Long-term,51-60
1526,Gävleborg,Male,Master's Degree,Long-term,51-60
1527,Skåne,Female,Elementary School,Long-term,<=20
1527,Skåne,Female,Elementary School,Long-term,<=20
1527,Skåne,Female,Elementary School,Long-term,<=20
1527,Skåne,Female,Elementary School,Long-term,<=20
1528,Västra Götaland,Male,High School,Short-term,31-40
1528,Västra Götaland,Male,High School,Short-term,31-40
1528,Västra Götaland,Male,High School,Short-term,31-40
1528,Västra Götaland,Male,High School,Short-term,31-40
1529,Uppsala,Male,High School,Long-term,<=20
1529,Uppsala,Male,High School,Long-term,<=20
1529,Uppsala,Male,High School,Long-term,<=20
1529,Uppsala,Male,High School,Long-term,<=20
1530,Västerbotten,Male,Middle School,Short-term,21-30
1530,Västerbotten,Male,Middle School,Short-term,21-30
1530,Västerbotten,Male,Middle School,Short-term,21-30
1530,Västerbotten,Male,Middle School,Short-term,21-30
1531,Västra Götaland,Female,Bachelor's Degree,Short-term,71-80
1531,Västra Götaland,Female,Bachelor's Degree,Short-term,71-80
1531,Västra Götaland,Female,Bachelor's Degree,Short-term,71-80
1532,Norrbotten,Male,Master's Degree,Long-term,<=20
1532,Norrbotten,Male,Master's Degree,Long-term,<=20
1532,Norrbotten,Male,Master's Degree,Long-term,<=20
1532,Norrbotten,Male,Master's Degree,Long-term,<=20
1533,Stockholm,Female,Master's Degree,Short-term,41-50
1533,Stockholm,Female,Master's Degree,Short-term,41-50
1533,Stockholm,Female,Master's Degree,Short-term,41-50
1534,Värmland,Female,Master's Degree,Long-term,<=20
1534,Värmland,Female,Master's Degree,Long-term,<=20
1534,Värmland,Female,Master's Degree,Long-term,<=20
1534,Värmland,Female,Master's Degree,Long-term,<=20
1535,Västerbotten,Female,High School,Short-term,61-70
1535,Västerbotten,Female,High School,Short-term,61-70
1535,Västerbotten,Female,High School,Short-term,61-70
1535,Västerbotten,Female,High School,Short-term,61-70
1536,Stockholm,Male,Elementary School,Long-term,31-40
1536,Stockholm,Male,Elementary School,Long-term,31-40
1536,Stockholm,Male,Elementary School,Long-term,31-40
1536,Stockholm,Male,Elementary School,Long-term,31-40
1536,Stockholm,Male,Elementary School,Long-term,31-40
1537,Östergötland,Male,High School,Short-term,31-40
1537,Östergötland,Male,High School,Short-term,31-40
1537,Östergötland,Male,High School,Short-term,31-40
1538,Västra Götaland,Female,High School,Short-term,31-40
1538,Västra Götaland,Female,High School,Short-term,31-40
1538,Västra Götaland,Female,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1539,Västerbotten,Male,High School,Short-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1540,Stockholm,Male,Middle School,Long-term,31-40
1541,Västernorrland,Female,Bachelor's Degree,Long-term,21-30
1541,Västernorrland,Female,Bachelor's Degree,Long-term,21-30
1541,Västernorrland,Female,Bachelor's Degree,Long-term,21-30
1541,Västernorrland,Female,Bachelor's Degree,Long-term,21-30
1542,Skåne,Female,Bachelor's Degree,Long-term,51-60
1542,Skåne,Female,Bachelor's Degree,Long-term,51-60
1542,Skåne,Female,Bachelor's Degree,Long-term,51-60
1542,Skåne,Female,Bachelor's Degree,Long-term,51-60
1543,Uppsala,Female,High School,Long-term,<=20
1543,Uppsala,Female,High School,Long-term,<=20
1543,Uppsala,Female,High School,Long-term,<=20
1543,Uppsala,Female,High School,Long-term,<=20
1544,Stockholm,Male,Master's Degree,Long-term,31-40
1544,Stockholm,Male,Master's Degree,Long-term,31-40
1544,Stockholm,Male,Master's Degree,Long-term,31-40
1544,Stockholm,Male,Master's Degree,Long-term,31-40
1545,Stockholm,Female,High School,Long-term,41-50
1545,Stockholm,Female,High School,Long-term,41-50
1545,Stockholm,Female,High School,Long-term,41-50
1545,Stockholm,Female,High School,Long-term,41-50
1545,Stockholm,Female,High School,Long-term,41-50
1546,Västmanland,Male,Bachelor's Degree,Long-term,21-30
1546,Västmanland,Male,Bachelor's Degree,Long-term,21-30
1546,Västmanland,Male,Bachelor's Degree,Long-term,21-30
1546,Västmanland,Male,Bachelor's Degree,Long-term,21-30
1547,Stockholm,Male,High School,Long-term,21-30
1547,Stockholm,Male,High School,Long-term,21-30
1547,Stockholm,Male,High School,Long-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1548,Västra Götaland,Male,Middle School,Short-term,21-30
1549,Västra Götaland,Male,High School,Short-term,61-70
1549,Västra Götaland,Male,High School,Short-term,61-70
1549,Västra Götaland,Male,High School,Short-term,61-70
1549,Västra Götaland,Male,High School,Short-term,61-70
1549,Västra Götaland,Male,High School,Short-term,61-70
1550,Västra Götaland,Male,High School,Long-term,21-30
1550,Västra Götaland,Male,High School,Long-term,21-30
1550,Västra Götaland,Male,High School,Long-term,21-30
1551,Dalarna,Male,High School,Long-term,31-40
1551,Dalarna,Male,High School,Long-term,31-40
1551,Dalarna,Male,High School,Long-term,31-40
1551,Dalarna,Male,High School,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1552,Stockholm,Female,Bachelor's Degree,Long-term,31-40
1553,Skåne,Male,High School,Short-term,21-30
1553,Skåne,Male,High School,Short-term,21-30
1553,Skåne,Male,High School,Short-term,21-30
1553,Skåne,Male,High School,Short-term,21-30
1554,Skåne,Male,High School,Long-term,31-40
1554,Skåne,Male,High School,Long-term,31-40
1554,Skåne,Male,High School,Long-term,31-40
1554,Skåne,Male,High School,Long-term,31-40
1555,Västra Götaland,Female,Unknown,Short-term,<=20
1555,Västra Götaland,Female,Unknown,Short-term,<=20
1555,Västra Götaland,Female,Unknown,Short-term,<=20
1555,Västra Götaland,Female,Unknown,Short-term,<=20
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1556,Värmland,Male,Middle School,Short-term,41-50
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1557,Västra Götaland,Female,Middle School,Short-term,21-30
1558,Kalmar,Female,Bachelor's Degree,Short-term,41-50
1558,Kalmar,Female,Bachelor's Degree,Short-term,41-50
1558,Kalmar,Female,Bachelor's Degree,Short-term,41-50
1558,Kalmar,Female,Bachelor's Degree,Short-term,41-50
1559,Skåne,Female,High School,Long-term,<=20
1559,Skåne,Female,High School,Long-term,<=20
1559,Skåne,Female,High School,Long-term,<=20
1560,Skåne,Male,Bachelor's Degree,Short-term,31-40
1560,Skåne,Male,Bachelor's Degree,Short-term,31-40
1560,Skåne,Male,Bachelor's Degree,Short-term,31-40
1560,Skåne,Male,Bachelor's Degree,Short-term,31-40
1561,Östergötland,Male,Bachelor's Degree,Long-term,51-60
1561,Östergötland,Male,Bachelor's Degree,Long-term,51-60
1561,Östergötland,Male,Bachelor's Degree,Long-term,51-60
1561,Östergötland,Male,Bachelor's Degree,Long-term,51-60
1562,Stockholm,Male,Master's Degree,Short-term,31-40
1562,Stockholm,Male,Master's Degree,Short-term,31-40
1562,Stockholm,Male,Master's Degree,Short-term,31-40
1562,Stockholm,Male,Master's Degree,Short-term,31-40
1564,Stockholm,Male,High School,Long-term,31-40
1564,Stockholm,Male,High School,Long-term,31-40
1564,Stockholm,Male,High School,Long-term,31-40
1564,Stockholm,Male,High School,Long-term,31-40
1565,Västra Götaland,Male,Elementary School,Long-term,<=20
1565,Västra Götaland,Male,Elementary School,Long-term,<=20
1565,Västra Götaland,Male,Elementary School,Long-term,<=20
1565,Västra Götaland,Male,Elementary School,Long-term,<=20
1565,Västra Götaland,Male,Elementary School,Long-term,<=20
1566,Skåne,Female,Master's Degree,Short-term,31-40
1566,Skåne,Female,Master's Degree,Short-term,31-40
1566,Skåne,Female,Master's Degree,Short-term,31-40
1567,Stockholm,Female,Middle School,Short-term,31-40
1567,Stockholm,Female,Middle School,Short-term,31-40
1567,Stockholm,Female,Middle School,Short-term,31-40
1568,Skåne,Male,Bachelor's Degree,Short-term,31-40
1568,Skåne,Male,Bachelor's Degree,Short-term,31-40
1568,Skåne,Male,Bachelor's Degree,Short-term,31-40
1568,Skåne,Male,Bachelor's Degree,Short-term,31-40
1569,Stockholm,Male,Master's Degree,Short-term,41-50
1569,Stockholm,Male,Master's Degree,Short-term,41-50
1569,Stockholm,Male,Master's Degree,Short-term,41-50
1569,Stockholm,Male,Master's Degree,Short-term,41-50
1570,Stockholm,Female,Unknown,Short-term,21-30
1570,Stockholm,Female,Unknown,Short-term,21-30
1570,Stockholm,Female,Unknown,Short-term,21-30
1570,Stockholm,Female,Unknown,Short-term,21-30
1571,Stockholm,Female,High School,Long-term,31-40
1571,Stockholm,Female,High School,Long-term,31-40
1571,Stockholm,Female,High School,Long-term,31-40
1571,Stockholm,Female,High School,Long-term,31-40
1571,Stockholm,Female,High School,Long-term,31-40
1572,Västernorrland,Male,High School,Short-term,31-40
1572,Västernorrland,Male,High School,Short-term,31-40
1572,Västernorrland,Male,High School,Short-term,31-40
1572,Västernorrland,Male,High School,Short-term,31-40
1573,Stockholm,Male,PhD,Short-term,21-30
1573,Stockholm,Male,PhD,Short-term,21-30
1573,Stockholm,Male,PhD,Short-term,21-30
1573,Stockholm,Male,PhD,Short-term,21-30
1574,Stockholm,Female,Master's Degree,Long-term,21-30
1574,Stockholm,Female,Master's Degree,Long-term,21-30
1574,Stockholm,Female,Master's Degree,Long-term,21-30
1575,Västerbotten,Female,High School,Long-term,21-30
1575,Västerbotten,Female,High School,Long-term,21-30
1575,Västerbotten,Female,High School,Long-term,21-30
1576,Kalmar,Female,Middle School,Long-term,21-30
1576,Kalmar,Female,Middle School,Long-term,21-30
1576,Kalmar,Female,Middle School,Long-term,21-30
1576,Kalmar,Female,Middle School,Long-term,21-30
1577,Stockholm,Female,Master's Degree,Long-term,31-40
1577,Stockholm,Female,Master's Degree,Long-term,31-40
1577,Stockholm,Female,Master's Degree,Long-term,31-40
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1578,Skåne,Female,High School,Short-term,41-50
1579,Stockholm,Male,Master's Degree,Long-term,31-40
1579,Stockholm,Male,Master's Degree,Long-term,31-40
1579,Stockholm,Male,Master's Degree,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1580,Västra Götaland,Female,High School,Long-term,31-40
1581,Stockholm,Male,Master's Degree,Short-term,21-30
1581,Stockholm,Male,Master's Degree,Short-term,21-30
1581,Stockholm,Male,Master's Degree,Short-term,21-30
1581,Stockholm,Male,Master's Degree,Short-term,21-30
1582,Östergötland,Male,Bachelor's Degree,Short-term,31-40
1582,Östergötland,Male,Bachelor's Degree,Short-term,31-40
1582,Östergötland,Male,Bachelor's Degree,Short-term,31-40
1582,Östergötland,Male,Bachelor's Degree,Short-term,31-40
1583,Stockholm,Male,Unknown,Short-term,21-30
1583,Stockholm,Male,Unknown,Short-term,21-30
1583,Stockholm,Male,Unknown,Short-term,21-30
1583,Stockholm,Male,Unknown,Short-term,21-30
1583,Stockholm,Male,Unknown,Short-term,21-30
1584,Västmanland,Female,High School,Long-term,31-40
1584,Västmanland,Female,High School,Long-term,31-40
1584,Västmanland,Female,High School,Long-term,31-40
1584,Västmanland,Female,High School,Long-term,31-40
1585,Västmanland,Female,Middle School,Short-term,51-60
1585,Västmanland,Female,Middle School,Short-term,51-60
1585,Västmanland,Female,Middle School,Short-term,51-60
1585,Västmanland,Female,Middle School,Short-term,51-60
1586,Örebro,Female,Master's Degree,Short-term,31-40
1586,Örebro,Female,Master's Degree,Short-term,31-40
1586,Örebro,Female,Master's Degree,Short-term,31-40
1586,Örebro,Female,Master's Degree,Short-term,31-40
1586,Örebro,Female,Master's Degree,Short-term,31-40
1586,Örebro,Female,Master's Degree,Short-term,31-40
1587,Västra Götaland,Female,High School,Long-term,61-70
1587,Västra Götaland,Female,High School,Long-term,61-70
1587,Västra Götaland,Female,High School,Long-term,61-70
1587,Västra Götaland,Female,High School,Long-term,61-70
1588,Kronoberg,Male,Master's Degree,Long-term,21-30
1588,Kronoberg,Male,Master's Degree,Long-term,21-30
1588,Kronoberg,Male,Master's Degree,Long-term,21-30
1588,Kronoberg,Male,Master's Degree,Long-term,21-30
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1589,Östergötland,Male,High School,Long-term,61-70
1590,Dalarna,Male,Bachelor's Degree,Long-term,21-30
1590,Dalarna,Male,Bachelor's Degree,Long-term,21-30
1590,Dalarna,Male,Bachelor's Degree,Long-term,21-30
1590,Dalarna,Male,Bachelor's Degree,Long-term,21-30
1591,Skåne,Male,Bachelor's Degree,Short-term,21-30
1591,Skåne,Male,Bachelor's Degree,Short-term,21-30
1591,Skåne,Male,Bachelor's Degree,Short-term,21-30
1591,Skåne,Male,Bachelor's Degree,Short-term,21-30
1591,Skåne,Male,Bachelor's Degree,Short-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1592,Värmland,Male,Middle School,Long-term,21-30
1593,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1593,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1593,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1593,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1594,Norrbotten,Female,Master's Degree,Long-term,61-70
1595,Skåne,Male,High School,Long-term,41-50
1595,Skåne,Male,High School,Long-term,41-50
1595,Skåne,Male,High School,Long-term,41-50
1595,Skåne,Male,High School,Long-term,41-50
1596,Norrbotten,Female,High School,Short-term,21-30
1596,Norrbotten,Female,High School,Short-term,21-30
1596,Norrbotten,Female,High School,Short-term,21-30
1596,Norrbotten,Female,High School,Short-term,21-30
1597,Västra Götaland,Male,Master's Degree,Long-term,31-40
1597,Västra Götaland,Male,Master's Degree,Long-term,31-40
1597,Västra Götaland,Male,Master's Degree,Long-term,31-40
1597,Västra Götaland,Male,Master's Degree,Long-term,31-40
1598,Stockholm,Female,Middle School,Short-term,21-30
1598,Stockholm,Female,Middle School,Short-term,21-30
1598,Stockholm,Female,Middle School,Short-term,21-30
1598,Stockholm,Female,Middle School,Short-term,21-30
1599,Skåne,Male,Unknown,Long-term,51-60
1599,Skåne,Male,Unknown,Long-term,51-60
1599,Skåne,Male,Unknown,Long-term,51-60
1599,Skåne,Male,Unknown,Long-term,51-60
1599,Skåne,Male,Unknown,Long-term,51-60
1600,Blekinge,Male,Bachelor's Degree,Short-term,21-30
1600,Blekinge,Male,Bachelor's Degree,Short-term,21-30
1600,Blekinge,Male,Bachelor's Degree,Short-term,21-30
1600,Blekinge,Male,Bachelor's Degree,Short-term,21-30
1601,Västmanland,Female,High School,Short-term,31-40
1601,Västmanland,Female,High School,Short-term,31-40
1601,Västmanland,Female,High School,Short-term,31-40
1601,Västmanland,Female,High School,Short-term,31-40
1601,Västmanland,Female,High School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1602,Västra Götaland,Female,Elementary School,Short-term,31-40
1603,Stockholm,Male,Master's Degree,Short-term,31-40
1603,Stockholm,Male,Master's Degree,Short-term,31-40
1603,Stockholm,Male,Master's Degree,Short-term,31-40
1603,Stockholm,Male,Master's Degree,Short-term,31-40
1604,Skåne,Male,Master's Degree,Short-term,31-40
1604,Skåne,Male,Master's Degree,Short-term,31-40
1604,Skåne,Male,Master's Degree,Short-term,31-40
1604,Skåne,Male,Master's Degree,Short-term,31-40
1605,Västra Götaland,Female,Bachelor's Degree,Long-term,31-40
1605,Västra Götaland,Female,Bachelor's Degree,Long-term,31-40
1605,Västra Götaland,Female,Bachelor's Degree,Long-term,31-40
1605,Västra Götaland,Female,Bachelor's Degree,Long-term,31-40
1606,Västra Götaland,Male,High School,Short-term,21-30
1606,Västra Götaland,Male,High School,Short-term,21-30
1606,Västra Götaland,Male,High School,Short-term,21-30
1607,Stockholm,Female,Master's Degree,Long-term,21-30
1607,Stockholm,Female,Master's Degree,Long-term,21-30
1607,Stockholm,Female,Master's Degree,Long-term,21-30
1607,Stockholm,Female,Master's Degree,Long-term,21-30
1608,Västra Götaland,Female,Master's Degree,Long-term,31-40
1608,Västra Götaland,Female,Master's Degree,Long-term,31-40
1608,Västra Götaland,Female,Master's Degree,Long-term,31-40
1608,Västra Götaland,Female,Master's Degree,Long-term,31-40
1609,Skåne,Female,High School,Long-term,21-30
1609,Skåne,Female,High School,Long-term,21-30
1609,Skåne,Female,High School,Long-term,21-30
1610,Örebro,Female,Master's Degree,Short-term,41-50
1610,Örebro,Female,Master's Degree,Short-term,41-50
1610,Örebro,Female,Master's Degree,Short-term,41-50
1610,Örebro,Female,Master's Degree,Short-term,41-50
1610,Örebro,Female,Master's Degree,Short-term,41-50
1610,Örebro,Female,Master's Degree,Short-term,41-50
1611,Stockholm,Female,High School,Long-term,51-60
1611,Stockholm,Female,High School,Long-term,51-60
1611,Stockholm,Female,High School,Long-term,51-60
1611,Stockholm,Female,High School,Long-term,51-60
1612,Uppsala,Male,Middle School,Short-term,21-30
1612,Uppsala,Male,Middle School,Short-term,21-30
1612,Uppsala,Male,Middle School,Short-term,21-30
1612,Uppsala,Male,Middle School,Short-term,21-30
1613,Stockholm,Female,Elementary School,Short-term,31-40
1613,Stockholm,Female,Elementary School,Short-term,31-40
1613,Stockholm,Female,Elementary School,Short-term,31-40
1613,Stockholm,Female,Elementary School,Short-term,31-40
1615,Västerbotten,Male,Middle School,Long-term,41-50
1615,Västerbotten,Male,Middle School,Long-term,41-50
1615,Västerbotten,Male,Middle School,Long-term,41-50
1616,Halland,Female,High School,Long-term,21-30
1616,Halland,Female,High School,Long-term,21-30
1616,Halland,Female,High School,Long-term,21-30
1616,Halland,Female,High School,Long-term,21-30
1617,Norrbotten,Male,Middle School,Short-term,21-30
1617,Norrbotten,Male,Middle School,Short-term,21-30
1617,Norrbotten,Male,Middle School,Short-term,21-30
1617,Norrbotten,Male,Middle School,Short-term,21-30
1617,Norrbotten,Male,Middle School,Short-term,21-30
1618,Västmanland,Female,Bachelor's Degree,Long-term,41-50
1618,Västmanland,Female,Bachelor's Degree,Long-term,41-50
1618,Västmanland,Female,Bachelor's Degree,Long-term,41-50
